;Number of Data;Title;Authors;Source;Year;T (K);p (kPa);xC2H6;xC3H8;xCO2;xCH4;xN2;xC4H10;xH2S;C2H6;C3H8;H2O in Aqueous Liquid;Nonpolar Liquid;H2O in Hydrate;Vapor;H2O in Hydrate sII;H2O in Hydrate sI;CO2;C4H10;Ice;N2;CH4;H2S
1502;Dataset 879;Solid-Vapor Azeotropes in Hydrate-Forming Systems;Thakore, J.[Jashwantsinh] and Holder, G. D.[Gerald D.];I & EC Research 26, 462-469;1987;274.35;129.0;0.0;0.0;0.0;0.051;0.0;0.0;0.0;0;0;1;0;0;1;1;0;0;1;0;0;1;0
1503;Dataset 879;Solid-Vapor Azeotropes in Hydrate-Forming Systems;Thakore, J.[Jashwantsinh] and Holder, G. D.[Gerald D.];I & EC Research 26, 462-469;1987;274.35;127.0;0.0;0.0;0.0;0.048;0.0;0.0;0.0;0;0;1;0;0;1;1;0;0;1;0;0;1;0
1504;Dataset 879;Solid-Vapor Azeotropes in Hydrate-Forming Systems;Thakore, J.[Jashwantsinh] and Holder, G. D.[Gerald D.];I & EC Research 26, 462-469;1987;274.35;129.0;0.0;0.0;0.0;0.036000000000000004;0.0;0.0;0.0;0;0;1;0;0;1;1;0;0;1;0;0;1;0
1505;Dataset 879;Solid-Vapor Azeotropes in Hydrate-Forming Systems;Thakore, J.[Jashwantsinh] and Holder, G. D.[Gerald D.];I & EC Research 26, 462-469;1987;274.35;128.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;1;0;0;1;1;0;0;1;0;0;1;0
1506;Dataset 10;Methane Exploitation by carbon dioxide from gas hydrates--phase equilibria for co2-ch4 mixed hydrate system;Ohgaki, K.[Kazunari], Takano, K.[Kiyoteru], Sangawa, H.[Hiroyuki], Matsubara, T.[Takuya] and Nakano, S.[Shinya];J. Chem. Eng. Jpn. 29, 478-483;1996;280.3;3040.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0;0;1;0;1;1;0;0;1;0;0;0;1;0
1507;Dataset 10;Methane Exploitation by carbon dioxide from gas hydrates--phase equilibria for co2-ch4 mixed hydrate system;Ohgaki, K.[Kazunari], Takano, K.[Kiyoteru], Sangawa, H.[Hiroyuki], Matsubara, T.[Takuya] and Nakano, S.[Shinya];J. Chem. Eng. Jpn. 29, 478-483;1996;280.3;3240.0;0.0;0.0;0.6829999999999999;0.0;0.0;0.0;0.0;0;0;1;0;1;1;0;0;1;0;0;0;1;0
1508;Dataset 10;Methane Exploitation by carbon dioxide from gas hydrates--phase equilibria for co2-ch4 mixed hydrate system;Ohgaki, K.[Kazunari], Takano, K.[Kiyoteru], Sangawa, H.[Hiroyuki], Matsubara, T.[Takuya] and Nakano, S.[Shinya];J. Chem. Eng. Jpn. 29, 478-483;1996;280.3;3380.0;0.0;0.0;0.585;0.0;0.0;0.0;0.0;0;0;1;0;1;1;0;0;1;0;0;0;1;0
1509;Dataset 10;Methane Exploitation by carbon dioxide from gas hydrates--phase equilibria for co2-ch4 mixed hydrate system;Ohgaki, K.[Kazunari], Takano, K.[Kiyoteru], Sangawa, H.[Hiroyuki], Matsubara, T.[Takuya] and Nakano, S.[Shinya];J. Chem. Eng. Jpn. 29, 478-483;1996;280.3;3600.0;0.0;0.0;0.488;0.0;0.0;0.0;0.0;0;0;1;0;1;1;0;0;1;0;0;0;1;0
1510;Dataset 10;Methane Exploitation by carbon dioxide from gas hydrates--phase equilibria for co2-ch4 mixed hydrate system;Ohgaki, K.[Kazunari], Takano, K.[Kiyoteru], Sangawa, H.[Hiroyuki], Matsubara, T.[Takuya] and Nakano, S.[Shinya];J. Chem. Eng. Jpn. 29, 478-483;1996;280.3;3640.0;0.0;0.0;0.45;0.0;0.0;0.0;0.0;0;0;1;0;1;1;0;0;1;0;0;0;1;0
1511;Dataset 10;Methane Exploitation by carbon dioxide from gas hydrates--phase equilibria for co2-ch4 mixed hydrate system;Ohgaki, K.[Kazunari], Takano, K.[Kiyoteru], Sangawa, H.[Hiroyuki], Matsubara, T.[Takuya] and Nakano, S.[Shinya];J. Chem. Eng. Jpn. 29, 478-483;1996;280.3;3670.0;0.0;0.0;0.44799999999999995;0.0;0.0;0.0;0.0;0;0;1;0;1;1;0;0;1;0;0;0;1;0
1512;Dataset 10;Methane Exploitation by carbon dioxide from gas hydrates--phase equilibria for co2-ch4 mixed hydrate system;Ohgaki, K.[Kazunari], Takano, K.[Kiyoteru], Sangawa, H.[Hiroyuki], Matsubara, T.[Takuya] and Nakano, S.[Shinya];J. Chem. Eng. Jpn. 29, 478-483;1996;280.3;3710.0;0.0;0.0;0.429;0.0;0.0;0.0;0.0;0;0;1;0;1;1;0;0;1;0;0;0;1;0
1513;Dataset 10;Methane Exploitation by carbon dioxide from gas hydrates--phase equilibria for co2-ch4 mixed hydrate system;Ohgaki, K.[Kazunari], Takano, K.[Kiyoteru], Sangawa, H.[Hiroyuki], Matsubara, T.[Takuya] and Nakano, S.[Shinya];J. Chem. Eng. Jpn. 29, 478-483;1996;280.3;3770.0;0.0;0.0;0.384;0.0;0.0;0.0;0.0;0;0;1;0;1;1;0;0;1;0;0;0;1;0
1514;Dataset 10;Methane Exploitation by carbon dioxide from gas hydrates--phase equilibria for co2-ch4 mixed hydrate system;Ohgaki, K.[Kazunari], Takano, K.[Kiyoteru], Sangawa, H.[Hiroyuki], Matsubara, T.[Takuya] and Nakano, S.[Shinya];J. Chem. Eng. Jpn. 29, 478-483;1996;280.3;3860.0;0.0;0.0;0.35700000000000004;0.0;0.0;0.0;0.0;0;0;1;0;1;1;0;0;1;0;0;0;1;0
1515;Dataset 10;Methane Exploitation by carbon dioxide from gas hydrates--phase equilibria for co2-ch4 mixed hydrate system;Ohgaki, K.[Kazunari], Takano, K.[Kiyoteru], Sangawa, H.[Hiroyuki], Matsubara, T.[Takuya] and Nakano, S.[Shinya];J. Chem. Eng. Jpn. 29, 478-483;1996;280.3;3980.0;0.0;0.0;0.302;0.0;0.0;0.0;0.0;0;0;1;0;1;1;0;0;1;0;0;0;1;0
1516;Dataset 10;Methane Exploitation by carbon dioxide from gas hydrates--phase equilibria for co2-ch4 mixed hydrate system;Ohgaki, K.[Kazunari], Takano, K.[Kiyoteru], Sangawa, H.[Hiroyuki], Matsubara, T.[Takuya] and Nakano, S.[Shinya];J. Chem. Eng. Jpn. 29, 478-483;1996;280.3;4000.0;0.0;0.0;0.31;0.0;0.0;0.0;0.0;0;0;1;0;1;1;0;0;1;0;0;0;1;0
1517;Dataset 10;Methane Exploitation by carbon dioxide from gas hydrates--phase equilibria for co2-ch4 mixed hydrate system;Ohgaki, K.[Kazunari], Takano, K.[Kiyoteru], Sangawa, H.[Hiroyuki], Matsubara, T.[Takuya] and Nakano, S.[Shinya];J. Chem. Eng. Jpn. 29, 478-483;1996;280.3;4010.0;0.0;0.0;0.311;0.0;0.0;0.0;0.0;0;0;1;0;1;1;0;0;1;0;0;0;1;0
1518;Dataset 10;Methane Exploitation by carbon dioxide from gas hydrates--phase equilibria for co2-ch4 mixed hydrate system;Ohgaki, K.[Kazunari], Takano, K.[Kiyoteru], Sangawa, H.[Hiroyuki], Matsubara, T.[Takuya] and Nakano, S.[Shinya];J. Chem. Eng. Jpn. 29, 478-483;1996;280.3;4060.0;0.0;0.0;0.28800000000000003;0.0;0.0;0.0;0.0;0;0;1;0;1;1;0;0;1;0;0;0;1;0
1519;Dataset 10;Methane Exploitation by carbon dioxide from gas hydrates--phase equilibria for co2-ch4 mixed hydrate system;Ohgaki, K.[Kazunari], Takano, K.[Kiyoteru], Sangawa, H.[Hiroyuki], Matsubara, T.[Takuya] and Nakano, S.[Shinya];J. Chem. Eng. Jpn. 29, 478-483;1996;280.3;4070.0;0.0;0.0;0.293;0.0;0.0;0.0;0.0;0;0;1;0;1;1;0;0;1;0;0;0;1;0
1520;Dataset 10;Methane Exploitation by carbon dioxide from gas hydrates--phase equilibria for co2-ch4 mixed hydrate system;Ohgaki, K.[Kazunari], Takano, K.[Kiyoteru], Sangawa, H.[Hiroyuki], Matsubara, T.[Takuya] and Nakano, S.[Shinya];J. Chem. Eng. Jpn. 29, 478-483;1996;280.3;4150.0;0.0;0.0;0.268;0.0;0.0;0.0;0.0;0;0;1;0;1;1;0;0;1;0;0;0;1;0
1521;Dataset 10;Methane Exploitation by carbon dioxide from gas hydrates--phase equilibria for co2-ch4 mixed hydrate system;Ohgaki, K.[Kazunari], Takano, K.[Kiyoteru], Sangawa, H.[Hiroyuki], Matsubara, T.[Takuya] and Nakano, S.[Shinya];J. Chem. Eng. Jpn. 29, 478-483;1996;280.3;4200.0;0.0;0.0;0.245;0.0;0.0;0.0;0.0;0;0;1;0;1;1;0;0;1;0;0;0;1;0
1522;Dataset 10;Methane Exploitation by carbon dioxide from gas hydrates--phase equilibria for co2-ch4 mixed hydrate system;Ohgaki, K.[Kazunari], Takano, K.[Kiyoteru], Sangawa, H.[Hiroyuki], Matsubara, T.[Takuya] and Nakano, S.[Shinya];J. Chem. Eng. Jpn. 29, 478-483;1996;280.3;4220.0;0.0;0.0;0.24100000000000002;0.0;0.0;0.0;0.0;0;0;1;0;1;1;0;0;1;0;0;0;1;0
1523;Dataset 10;Methane Exploitation by carbon dioxide from gas hydrates--phase equilibria for co2-ch4 mixed hydrate system;Ohgaki, K.[Kazunari], Takano, K.[Kiyoteru], Sangawa, H.[Hiroyuki], Matsubara, T.[Takuya] and Nakano, S.[Shinya];J. Chem. Eng. Jpn. 29, 478-483;1996;280.3;4310.0;0.0;0.0;0.215;0.0;0.0;0.0;0.0;0;0;1;0;1;1;0;0;1;0;0;0;1;0
1524;Dataset 10;Methane Exploitation by carbon dioxide from gas hydrates--phase equilibria for co2-ch4 mixed hydrate system;Ohgaki, K.[Kazunari], Takano, K.[Kiyoteru], Sangawa, H.[Hiroyuki], Matsubara, T.[Takuya] and Nakano, S.[Shinya];J. Chem. Eng. Jpn. 29, 478-483;1996;280.3;4320.0;0.0;0.0;0.217;0.0;0.0;0.0;0.0;0;0;1;0;1;1;0;0;1;0;0;0;1;0
1525;Dataset 10;Methane Exploitation by carbon dioxide from gas hydrates--phase equilibria for co2-ch4 mixed hydrate system;Ohgaki, K.[Kazunari], Takano, K.[Kiyoteru], Sangawa, H.[Hiroyuki], Matsubara, T.[Takuya] and Nakano, S.[Shinya];J. Chem. Eng. Jpn. 29, 478-483;1996;280.3;4340.0;0.0;0.0;0.203;0.0;0.0;0.0;0.0;0;0;1;0;1;1;0;0;1;0;0;0;1;0
1526;Dataset 10;Methane Exploitation by carbon dioxide from gas hydrates--phase equilibria for co2-ch4 mixed hydrate system;Ohgaki, K.[Kazunari], Takano, K.[Kiyoteru], Sangawa, H.[Hiroyuki], Matsubara, T.[Takuya] and Nakano, S.[Shinya];J. Chem. Eng. Jpn. 29, 478-483;1996;280.3;4370.0;0.0;0.0;0.203;0.0;0.0;0.0;0.0;0;0;1;0;1;1;0;0;1;0;0;0;1;0
1527;Dataset 10;Methane Exploitation by carbon dioxide from gas hydrates--phase equilibria for co2-ch4 mixed hydrate system;Ohgaki, K.[Kazunari], Takano, K.[Kiyoteru], Sangawa, H.[Hiroyuki], Matsubara, T.[Takuya] and Nakano, S.[Shinya];J. Chem. Eng. Jpn. 29, 478-483;1996;280.3;4370.0;0.0;0.0;0.183;0.0;0.0;0.0;0.0;0;0;1;0;1;1;0;0;1;0;0;0;1;0
1528;Dataset 10;Methane Exploitation by carbon dioxide from gas hydrates--phase equilibria for co2-ch4 mixed hydrate system;Ohgaki, K.[Kazunari], Takano, K.[Kiyoteru], Sangawa, H.[Hiroyuki], Matsubara, T.[Takuya] and Nakano, S.[Shinya];J. Chem. Eng. Jpn. 29, 478-483;1996;280.3;4440.0;0.0;0.0;0.179;0.0;0.0;0.0;0.0;0;0;1;0;1;1;0;0;1;0;0;0;1;0
1529;Dataset 10;Methane Exploitation by carbon dioxide from gas hydrates--phase equilibria for co2-ch4 mixed hydrate system;Ohgaki, K.[Kazunari], Takano, K.[Kiyoteru], Sangawa, H.[Hiroyuki], Matsubara, T.[Takuya] and Nakano, S.[Shinya];J. Chem. Eng. Jpn. 29, 478-483;1996;280.3;4500.0;0.0;0.0;0.16899999999999998;0.0;0.0;0.0;0.0;0;0;1;0;1;1;0;0;1;0;0;0;1;0
1530;Dataset 10;Methane Exploitation by carbon dioxide from gas hydrates--phase equilibria for co2-ch4 mixed hydrate system;Ohgaki, K.[Kazunari], Takano, K.[Kiyoteru], Sangawa, H.[Hiroyuki], Matsubara, T.[Takuya] and Nakano, S.[Shinya];J. Chem. Eng. Jpn. 29, 478-483;1996;280.3;4570.0;0.0;0.0;0.14400000000000002;0.0;0.0;0.0;0.0;0;0;1;0;1;1;0;0;1;0;0;0;1;0
1531;Dataset 10;Methane Exploitation by carbon dioxide from gas hydrates--phase equilibria for co2-ch4 mixed hydrate system;Ohgaki, K.[Kazunari], Takano, K.[Kiyoteru], Sangawa, H.[Hiroyuki], Matsubara, T.[Takuya] and Nakano, S.[Shinya];J. Chem. Eng. Jpn. 29, 478-483;1996;280.3;4580.0;0.0;0.0;0.141;0.0;0.0;0.0;0.0;0;0;1;0;1;1;0;0;1;0;0;0;1;0
1532;Dataset 10;Methane Exploitation by carbon dioxide from gas hydrates--phase equilibria for co2-ch4 mixed hydrate system;Ohgaki, K.[Kazunari], Takano, K.[Kiyoteru], Sangawa, H.[Hiroyuki], Matsubara, T.[Takuya] and Nakano, S.[Shinya];J. Chem. Eng. Jpn. 29, 478-483;1996;280.3;4630.0;0.0;0.0;0.14300000000000002;0.0;0.0;0.0;0.0;0;0;1;0;1;1;0;0;1;0;0;0;1;0
1533;Dataset 10;Methane Exploitation by carbon dioxide from gas hydrates--phase equilibria for co2-ch4 mixed hydrate system;Ohgaki, K.[Kazunari], Takano, K.[Kiyoteru], Sangawa, H.[Hiroyuki], Matsubara, T.[Takuya] and Nakano, S.[Shinya];J. Chem. Eng. Jpn. 29, 478-483;1996;280.3;4750.0;0.0;0.0;0.10400000000000001;0.0;0.0;0.0;0.0;0;0;1;0;1;1;0;0;1;0;0;0;1;0
1534;Dataset 10;Methane Exploitation by carbon dioxide from gas hydrates--phase equilibria for co2-ch4 mixed hydrate system;Ohgaki, K.[Kazunari], Takano, K.[Kiyoteru], Sangawa, H.[Hiroyuki], Matsubara, T.[Takuya] and Nakano, S.[Shinya];J. Chem. Eng. Jpn. 29, 478-483;1996;280.3;4850.0;0.0;0.0;0.09;0.0;0.0;0.0;0.0;0;0;1;0;1;1;0;0;1;0;0;0;1;0
1535;Dataset 10;Methane Exploitation by carbon dioxide from gas hydrates--phase equilibria for co2-ch4 mixed hydrate system;Ohgaki, K.[Kazunari], Takano, K.[Kiyoteru], Sangawa, H.[Hiroyuki], Matsubara, T.[Takuya] and Nakano, S.[Shinya];J. Chem. Eng. Jpn. 29, 478-483;1996;280.3;4990.0;0.0;0.0;0.065;0.0;0.0;0.0;0.0;0;0;1;0;1;1;0;0;1;0;0;0;1;0
1536;Dataset 10;Methane Exploitation by carbon dioxide from gas hydrates--phase equilibria for co2-ch4 mixed hydrate system;Ohgaki, K.[Kazunari], Takano, K.[Kiyoteru], Sangawa, H.[Hiroyuki], Matsubara, T.[Takuya] and Nakano, S.[Shinya];J. Chem. Eng. Jpn. 29, 478-483;1996;280.3;5460.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;1;0;1;1;0;0;1;0;0;0;1;0
1537;Dataset 337;Multiple-Phase Hydrate Equilibria of the Ternary Carbon Dioxide, Methane, and Water  Mixtures;Seo, Y.-T. and Lee, H.[Huen];J. Phys. Chem. 105, 10084-10090;2001;272.66;1500.0;0.0;0.0;0.4067;0.0;0.0;0.0;0.0;0;0;1;0;1;1;0;0;1;0;0;0;1;0
1538;Dataset 337;Multiple-Phase Hydrate Equilibria of the Ternary Carbon Dioxide, Methane, and Water  Mixtures;Seo, Y.-T. and Lee, H.[Huen];J. Phys. Chem. 105, 10084-10090;2001;273.56;1500.0;0.0;0.0;0.6169;0.0;0.0;0.0;0.0;0;0;1;0;1;1;0;0;1;0;0;0;1;0
1539;Dataset 337;Multiple-Phase Hydrate Equilibria of the Ternary Carbon Dioxide, Methane, and Water  Mixtures;Seo, Y.-T. and Lee, H.[Huen];J. Phys. Chem. 105, 10084-10090;2001;274.36;1500.0;0.0;0.0;0.9041;0.0;0.0;0.0;0.0;0;0;1;0;1;1;0;0;1;0;0;0;1;0
1540;Dataset 337;Multiple-Phase Hydrate Equilibria of the Ternary Carbon Dioxide, Methane, and Water  Mixtures;Seo, Y.-T. and Lee, H.[Huen];J. Phys. Chem. 105, 10084-10090;2001;274.76;1500.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0;0;1;0;1;1;0;0;1;0;0;0;1;0
1541;Dataset 337;Multiple-Phase Hydrate Equilibria of the Ternary Carbon Dioxide, Methane, and Water  Mixtures;Seo, Y.-T. and Lee, H.[Huen];J. Phys. Chem. 105, 10084-10090;2001;273.56;2000.0;0.0;0.0;0.2634;0.0;0.0;0.0;0.0;0;0;1;0;1;1;0;0;1;0;0;0;1;0
1542;Dataset 337;Multiple-Phase Hydrate Equilibria of the Ternary Carbon Dioxide, Methane, and Water  Mixtures;Seo, Y.-T. and Lee, H.[Huen];J. Phys. Chem. 105, 10084-10090;2001;274.36;2000.0;0.0;0.0;0.3375;0.0;0.0;0.0;0.0;0;0;1;0;1;1;0;0;1;0;0;0;1;0
1543;Dataset 337;Multiple-Phase Hydrate Equilibria of the Ternary Carbon Dioxide, Methane, and Water  Mixtures;Seo, Y.-T. and Lee, H.[Huen];J. Phys. Chem. 105, 10084-10090;2001;275.86;2000.0;0.0;0.0;0.5648;0.0;0.0;0.0;0.0;0;0;1;0;1;1;0;0;1;0;0;0;1;0
1544;Dataset 337;Multiple-Phase Hydrate Equilibria of the Ternary Carbon Dioxide, Methane, and Water  Mixtures;Seo, Y.-T. and Lee, H.[Huen];J. Phys. Chem. 105, 10084-10090;2001;276.56;2000.0;0.0;0.0;0.7954;0.0;0.0;0.0;0.0;0;0;1;0;1;1;0;0;1;0;0;0;1;0
1545;Dataset 337;Multiple-Phase Hydrate Equilibria of the Ternary Carbon Dioxide, Methane, and Water  Mixtures;Seo, Y.-T. and Lee, H.[Huen];J. Phys. Chem. 105, 10084-10090;2001;277.16;2000.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0;0;1;0;1;1;0;0;1;0;0;0;1;0
1546;Dataset 337;Multiple-Phase Hydrate Equilibria of the Ternary Carbon Dioxide, Methane, and Water  Mixtures;Seo, Y.-T. and Lee, H.[Huen];J. Phys. Chem. 105, 10084-10090;2001;273.16;2600.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;1;0;1;1;0;0;1;0;0;0;1;0
1547;Dataset 337;Multiple-Phase Hydrate Equilibria of the Ternary Carbon Dioxide, Methane, and Water  Mixtures;Seo, Y.-T. and Lee, H.[Huen];J. Phys. Chem. 105, 10084-10090;2001;275.36;2600.0;0.0;0.0;0.1854;0.0;0.0;0.0;0.0;0;0;1;0;1;1;0;0;1;0;0;0;1;0
1548;Dataset 337;Multiple-Phase Hydrate Equilibria of the Ternary Carbon Dioxide, Methane, and Water  Mixtures;Seo, Y.-T. and Lee, H.[Huen];J. Phys. Chem. 105, 10084-10090;2001;276.76;2600.0;0.0;0.0;0.3972;0.0;0.0;0.0;0.0;0;0;1;0;1;1;0;0;1;0;0;0;1;0
1549;Dataset 337;Multiple-Phase Hydrate Equilibria of the Ternary Carbon Dioxide, Methane, and Water  Mixtures;Seo, Y.-T. and Lee, H.[Huen];J. Phys. Chem. 105, 10084-10090;2001;277.96;2600.0;0.0;0.0;0.6195;0.0;0.0;0.0;0.0;0;0;1;0;1;1;0;0;1;0;0;0;1;0
1550;Dataset 337;Multiple-Phase Hydrate Equilibria of the Ternary Carbon Dioxide, Methane, and Water  Mixtures;Seo, Y.-T. and Lee, H.[Huen];J. Phys. Chem. 105, 10084-10090;2001;278.26;2600.0;0.0;0.0;0.7843;0.0;0.0;0.0;0.0;0;0;1;0;1;1;0;0;1;0;0;0;1;0
1551;Dataset 337;Multiple-Phase Hydrate Equilibria of the Ternary Carbon Dioxide, Methane, and Water  Mixtures;Seo, Y.-T. and Lee, H.[Huen];J. Phys. Chem. 105, 10084-10090;2001;279.16;2600.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0;0;1;0;1;1;0;0;1;0;0;0;1;0
1552;Dataset 337;Multiple-Phase Hydrate Equilibria of the Ternary Carbon Dioxide, Methane, and Water  Mixtures;Seo, Y.-T. and Lee, H.[Huen];J. Phys. Chem. 105, 10084-10090;2001;276.16;3500.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;1;0;1;1;0;0;1;0;0;0;1;0
1553;Dataset 337;Multiple-Phase Hydrate Equilibria of the Ternary Carbon Dioxide, Methane, and Water  Mixtures;Seo, Y.-T. and Lee, H.[Huen];J. Phys. Chem. 105, 10084-10090;2001;278.06;3500.0;0.0;0.0;0.2009;0.0;0.0;0.0;0.0;0;0;1;0;1;1;0;0;1;0;0;0;1;0
1554;Dataset 337;Multiple-Phase Hydrate Equilibria of the Ternary Carbon Dioxide, Methane, and Water  Mixtures;Seo, Y.-T. and Lee, H.[Huen];J. Phys. Chem. 105, 10084-10090;2001;279.26;3500.0;0.0;0.0;0.4265;0.0;0.0;0.0;0.0;0;0;1;0;1;1;0;0;1;0;0;0;1;0
1555;Dataset 337;Multiple-Phase Hydrate Equilibria of the Ternary Carbon Dioxide, Methane, and Water  Mixtures;Seo, Y.-T. and Lee, H.[Huen];J. Phys. Chem. 105, 10084-10090;2001;280.16;3500.0;0.0;0.0;0.6087;0.0;0.0;0.0;0.0;0;0;1;0;1;1;0;0;1;0;0;0;1;0
1556;Dataset 337;Multiple-Phase Hydrate Equilibria of the Ternary Carbon Dioxide, Methane, and Water  Mixtures;Seo, Y.-T. and Lee, H.[Huen];J. Phys. Chem. 105, 10084-10090;2001;280.76;3500.0;0.0;0.0;0.7617;0.0;0.0;0.0;0.0;0;0;1;0;1;1;0;0;1;0;0;0;1;0
1557;Dataset 337;Multiple-Phase Hydrate Equilibria of the Ternary Carbon Dioxide, Methane, and Water  Mixtures;Seo, Y.-T. and Lee, H.[Huen];J. Phys. Chem. 105, 10084-10090;2001;281.46;3500.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0;0;1;0;1;1;0;0;1;0;0;0;1;0
1558;Dataset 337;Multiple-Phase Hydrate Equilibria of the Ternary Carbon Dioxide, Methane, and Water  Mixtures;Seo, Y.-T. and Lee, H.[Huen];J. Phys. Chem. 105, 10084-10090;2001;279.6;5000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;1;0;1;1;0;0;1;0;0;0;1;0
1559;Dataset 337;Multiple-Phase Hydrate Equilibria of the Ternary Carbon Dioxide, Methane, and Water  Mixtures;Seo, Y.-T. and Lee, H.[Huen];J. Phys. Chem. 105, 10084-10090;2001;281.46;5000.0;0.0;0.0;0.1971;0.0;0.0;0.0;0.0;0;0;1;0;1;1;0;0;1;0;0;0;1;0
1560;Dataset 337;Multiple-Phase Hydrate Equilibria of the Ternary Carbon Dioxide, Methane, and Water  Mixtures;Seo, Y.-T. and Lee, H.[Huen];J. Phys. Chem. 105, 10084-10090;2001;282.56;5000.0;0.0;0.0;0.4089;0.0;0.0;0.0;0.0;0;0;1;0;1;1;0;0;1;0;0;0;1;0
1561;Dataset 337;Multiple-Phase Hydrate Equilibria of the Ternary Carbon Dioxide, Methane, and Water  Mixtures;Seo, Y.-T. and Lee, H.[Huen];J. Phys. Chem. 105, 10084-10090;2001;283.26;5000.0;0.0;0.0;0.5989;0.0;0.0;0.0;0.0;0;0;1;0;1;1;0;0;1;0;0;0;1;0
1562;Dataset 337;Multiple-Phase Hydrate Equilibria of the Ternary Carbon Dioxide, Methane, and Water  Mixtures;Seo, Y.-T. and Lee, H.[Huen];J. Phys. Chem. 105, 10084-10090;2001;283.56;5000.0;0.0;0.0;0.8052;0.0;0.0;0.0;0.0;0;0;1;0;1;1;0;0;1;0;0;0;1;0
1563;Dataset 338;Multiple-Phase Hydrate Equilibria of the Ternary Carbon Dioxide, Methane, and Water  Mixtures;Seo, Y.-T. and Lee, H.[Huen];J. Phys. Chem. 105, 10084-10090;2001;283.32;4412.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0;0;1;1;1;1;0;0;1;0;0;0;1;0
1564;Dataset 338;Multiple-Phase Hydrate Equilibria of the Ternary Carbon Dioxide, Methane, and Water  Mixtures;Seo, Y.-T. and Lee, H.[Huen];J. Phys. Chem. 105, 10084-10090;2001;283.86;4930.0;0.0;0.0;0.9404;0.0;0.0;0.0;0.0;0;0;1;1;1;1;0;0;1;0;0;0;1;0
1565;Dataset 338;Multiple-Phase Hydrate Equilibria of the Ternary Carbon Dioxide, Methane, and Water  Mixtures;Seo, Y.-T. and Lee, H.[Huen];J. Phys. Chem. 105, 10084-10090;2001;284.39;5500.0;0.0;0.0;0.8913;0.0;0.0;0.0;0.0;0;0;1;1;1;1;0;0;1;0;0;0;1;0
1566;Dataset 338;Multiple-Phase Hydrate Equilibria of the Ternary Carbon Dioxide, Methane, and Water  Mixtures;Seo, Y.-T. and Lee, H.[Huen];J. Phys. Chem. 105, 10084-10090;2001;285.03;6220.0;0.0;0.0;0.8356;0.0;0.0;0.0;0.0;0;0;1;1;1;1;0;0;1;0;0;0;1;0
1567;Dataset 338;Multiple-Phase Hydrate Equilibria of the Ternary Carbon Dioxide, Methane, and Water  Mixtures;Seo, Y.-T. and Lee, H.[Huen];J. Phys. Chem. 105, 10084-10090;2001;285.76;7251.0;0.0;0.0;0.7974;0.0;0.0;0.0;0.0;0;0;1;1;1;1;0;0;1;0;0;0;1;0
1568;Dataset 425;Gas Hydrates of Carbon Dioxide--Methane Mixtures;Unruh, C. H.[Carl H.] and Katz, D. L.[Donald L.];J. Petroleum Technology Transactions, 83-86;1949;277.0;2841.0;0.0;0.0;0.539;0.0;0.0;0.0;0.0;0;0;1;0;1;1;0;0;1;0;0;0;1;0
1569;Dataset 425;Gas Hydrates of Carbon Dioxide--Methane Mixtures;Unruh, C. H.[Carl H.] and Katz, D. L.[Donald L.];J. Petroleum Technology Transactions, 83-86;1949;278.9;3461.0;0.0;0.0;0.539;0.0;0.0;0.0;0.0;0;0;1;0;1;1;0;0;1;0;0;0;1;0
1570;Dataset 425;Gas Hydrates of Carbon Dioxide--Methane Mixtures;Unruh, C. H.[Carl H.] and Katz, D. L.[Donald L.];J. Petroleum Technology Transactions, 83-86;1949;278.9;3434.0;0.0;0.0;0.545;0.0;0.0;0.0;0.0;0;0;1;0;1;1;0;0;1;0;0;0;1;0
1571;Dataset 425;Gas Hydrates of Carbon Dioxide--Methane Mixtures;Unruh, C. H.[Carl H.] and Katz, D. L.[Donald L.];J. Petroleum Technology Transactions, 83-86;1949;280.9;4240.0;0.0;0.0;0.545;0.0;0.0;0.0;0.0;0;0;1;0;1;1;0;0;1;0;0;0;1;0
1572;Dataset 425;Gas Hydrates of Carbon Dioxide--Methane Mixtures;Unruh, C. H.[Carl H.] and Katz, D. L.[Donald L.];J. Petroleum Technology Transactions, 83-86;1949;282.9;5171.0;0.0;0.0;0.545;0.0;0.0;0.0;0.0;0;0;1;0;1;1;0;0;1;0;0;0;1;0
1573;Dataset 425;Gas Hydrates of Carbon Dioxide--Methane Mixtures;Unruh, C. H.[Carl H.] and Katz, D. L.[Donald L.];J. Petroleum Technology Transactions, 83-86;1949;284.7;6467.0;0.0;0.0;0.545;0.0;0.0;0.0;0.0;0;0;1;0;1;1;0;0;1;0;0;0;1;0
